ocid,date,character_name,world_name,character_gender,character_class,character_class_level,character_level,character_exp,character_exp_rate,character_guild_name,character_date_create,access_flag,liberation_quest_clear,전투력,보스_데미지,방어율_무시,크리티컬_데미지,아케인포스,어센틱포스,스타포스
cf91ca715927c30cd99a624457ec257a,2025-07-03,렌애애앵,챌린저스,여,렌,5,260,82169252,0.005,,2025-06-21T00:00+09:00,TRUE,0,4508742,125,84.74,47,840,0,199
66af71085ed1f3dccecb6cc275064fc8,2025-07-03,애국수보,챌린저스,여,렌,6,264,976797307138,54.199,이재명,2025-06-19T00:00+09:00,TRUE,0,10235690,205,90.25,40,1050,50,217
bc6e031ebfc322a544fa2df2d10d14f6,2025-07-03,,,,,,,,,,,,,,,,,,,
b87044942975df3dda99ca240dd82d67,2025-07-03,옐로우캡찌,챌린저스,여,보우마스터,6,262,889986248555,50.375,,2025-06-19T00:00+09:00,TRUE,0,12878055,231,92.91,57,990,80,217
0e6dfbafa1636961689f20f8a0f826f8,2025-07-03,네팔산,챌린저스,남,렌,6,266,670092320113,28.318,,2025-06-19T00:00+09:00,TRUE,0,16513130,247,92.97,50,1140,100,207
ed356f7739ec777959c695f3dca8940a,2025-07-03,섹시이채은,챌린저스,남,렌,5,260,1068353847424,61.686,,2025-06-19T00:00+09:00,TRUE,0,10743528,210,90.69,50,940,0,217
2c2790637044d62440ec92f4e7863804,2025-07-03,Adaaaaa,챌린저스,여,렌,6,264,948868260859,52.649,다정,2025-06-19T00:00+09:00,TRUE,0,15474288,293,90.39,51,800,50,247
3dc1cfce8a0c16d12955ef4ff70f640c,2025-07-03,렌쌌어,챌린저스,여,렌,6,260,593180473501,34.25,랄라,2025-06-19T00:00+09:00,FALSE,0,2113022,145,87.55,52,810,50,148
cfaa734f1ac18c95585f0a22b48c1360,2025-07-03,에터너스,챌린저스,여,일리움,6,262,498247162633,28.202,보물,2025-06-19T00:00+09:00,TRUE,0,14039744,272,93.27,75,940,50,231
daf227d60d24cc05d4cbdaf042eb9f2b,2025-07-03,렌루나르,챌린저스,남,렌,6,266,143455793064,6.062,BLOSSOM,2025-06-19T00:00+09:00,TRUE,0,12467771,253,92.97,80,1070,100,207
a82908d0ea90a167291424888cb78802,2025-07-03,징우렌,챌린저스,여,렌,6,262,1368568674854,77.463,버프,2025-06-20T00:00+09:00,TRUE,0,15638904,285,89.96,50,1010,50,242
026f550067b7a6b3533a57fc3d13fb16,2025-07-03,순두부와레몬,챌린저스,여,렌,6,264,1389112963248,77.077,꿈결,2025-06-19T00:00+09:00,TRUE,0,13655894,239,92.62,89,1030,50,217
44e9e2b53ce8acbb47bdf123ad4d1173,2025-07-03,이렌썽,챌린저스,여,렌,6,262,1549131809440,87.683,썽썽,2025-06-19T00:00+09:00,TRUE,0,10634770,242,94,61,990,50,178
ecfce880d3ca35e6ac14dfb7012f770b,2025-07-03,아이돌연가시,챌린저스,여,엔젤릭버스터,6,260,649983959913,37.53,무림맹,2025-06-19T00:00+09:00,FALSE,0,14028795,288,89.58,61,1090,80,217
3ca30ec3757c78a5b7f7c102f7d886c1,2025-07-03,폭삭렌했수다,챌린저스,여,렌,5,260,812171101974,46.894,수박,2025-06-19T00:00+09:00,TRUE,0,8982284,175,87.16,49,1040,0,232
dcb0ab3eb5a0343af21e6f0814723e94,2025-07-03,하투하투뿅뿅,챌린저스,여,렌,5,260,1144338871766,66.073,타키,2025-06-21T00:00+09:00,TRUE,0,4194447,205,90.68,86,780,30,133
dd54d4c80d2d12398199106e0cb1235cefe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-03,,,,,,,,,,,,,,,,,,,
fb1151ee153727d18ddfc2f1b097a783,2025-07-03,화천햅쌀,챌린저스,여,렌,6,262,132675080485,7.51,,2025-06-20T00:00+09:00,TRUE,0,7629751,220,90.83,50,950,50,199
cc906104380e5303634d1fef1b91d02d,2025-07-03,성민파파렌,챌린저스,남,렌,6,264,1510989128048,83.839,빙글,2025-06-20T00:00+09:00,TRUE,0,13587421,207,88.93,51,1040,50,237
565b1ae0470248319eecf7088c8d0f88,2025-07-03,쌈무렝,챌린저스,여,렌,6,260,764450265973,44.139,둥이,2025-06-20T00:00+09:00,FALSE,0,7518330,175,88.86,59,950,0,204
a56f96249219984575d46d39b04f17a0,2025-07-03,섹시직구,챌린저스,여,렌,6,262,614019732364,34.755,티나,2025-06-19T00:00+09:00,TRUE,0,14808428,251,91.26,50,1010,50,207
c5ea962f74acb223135babacc6055b99,2025-07-03,매화검존앵웅,챌린저스,여,렌,6,262,34334779308,1.943,,2025-06-19T00:00+09:00,TRUE,0,14740379,309,95.27,60,1040,50,217
fa1303ddbf4ee63e27bd86a22064c5ea,2025-07-03,il가즈아li,챌린저스,여,렌,6,264,456499160203,25.33,패기,2025-06-20T00:00+09:00,TRUE,0,16717076,267,93.67,51,1060,50,232
c02a26ea33922a884d66e894fc50b93a,2025-07-03,니경민,챌린저스,여,카이저,6,264,191702159435,10.637,신화,2025-06-19T00:00+09:00,TRUE,0,11686975,291,94.04,91,860,50,217
31c229ad132e62b184f8fba517c88920,2025-07-03,렌세디,챌린저스,여,렌,6,264,8438481308,0.468,분홍콩,2025-06-19T00:00+09:00,TRUE,0,12976180,227,90.56,51,910,50,222
78f0494f0b65db73b6147bd8dea68292,2025-07-03,겨울겸이,챌린저스,남,렌,6,262,143309919256,8.112,와플,2025-06-21T00:00+09:00,TRUE,0,14387188,234,93.38,60,970,50,244
aa642eb1741f64836cd766acd70d0ffb,2025-07-03,냉자비,챌린저스,남,렌,6,262,342401736376,19.381,챌린저스,2025-06-25T00:00+09:00,TRUE,0,9839428,233,90.29,81,940,50,222
e6750bddf4ae0b5a975428327881401c,2025-07-03,손걸렌,챌린저스,여,렌,6,261,1534637290800,87.732,도로롱,2025-06-19T00:00+09:00,TRUE,0,12597302,278,88.49,80,950,50,232
f8e74566756a0c8c9186a786e59c8b32,2025-07-03,,,,,,,,,,,,,,,,,,,
2a630f1353f03d29ccec748657ad9fdd,2025-07-03,개화거니,챌린저스,여,렌,6,264,76093177750,4.222,무희,2025-06-22T00:00+09:00,TRUE,0,14622305,306,86.24,80,920,50,232
ab2001b3f875012694b4f76c9a304d56,2025-07-03,토끼우잉,챌린저스,여,렌,6,262,496873072719,28.124,젤리,2025-06-19T00:00+09:00,TRUE,0,3446726,184,82.77,50,820,50,135
3208fe4a38d09d630b7ae32af5c91f3d,2025-07-03,레디언트렌,챌린저스,여,렌,6,260,1365390220205,78.837,,2025-06-21T00:00+09:00,TRUE,0,1192353,135,82.81,49,850,50,60
6cedd1dce739b94662ded4806e29a529,2025-07-03,,,,,,,,,,,,,,,,,,,
0bcc89786e2398967cf7fdd7535e4564,2025-07-03,Enami아사,챌린저스,여,렌,6,262,847334593909,47.961,Drip,2025-06-20T00:00+09:00,TRUE,0,11653810,205,90.83,50,960,50,229
13300752bfc107f60b2cd08eedad051a,2025-07-03,,,,,,,,,,,,,,,,,,,
f28aef81d2da3a727c935d354bac6791,2025-07-03,더괘씸한틀니,챌린저스,남,일리움,6,262,1562885786894,88.462,문과,2025-06-19T00:00+09:00,TRUE,0,11159062,215,91.09,69,1010,50,217
dee3a28ba3027efe879f63854134d7e28295750b1f4857867454debc45ec9c8a,2025-07-03,,,,,,,,,,,,,,,,,,,
e7f95c23fb29573a3025d302d8160a29,2025-07-03,렌이거궈,챌린저스,여,렌,6,264,857072909239,47.556,슈퍼,2025-06-19T00:00+09:00,TRUE,0,12495221,221,88.64,40,980,50,232
6fb4b87be790f7dd64283a6c5ad97712,2025-07-03,qerdf47,챌린저스,여,렌,6,264,81778527285,4.538,,2025-06-19T00:00+09:00,TRUE,0,9840277,226,92.71,51,990,50,209
0545296f99f88fc197767718820cf66e,2025-07-03,무장해제이렐,챌린저스,여,아델,6,262,851843244556,48.216,,2025-06-21T00:00+09:00,TRUE,0,9745789,169,88.43,63,950,50,217
77fe08526b2c41f0306fe909a7e3481c,2025-07-03,맞춤형궁전,챌린저스,남,일리움,6,260,1357193762421,78.364,,2025-06-20T00:00+09:00,TRUE,0,10538865,244,90.76,70,970,50,267
ef8c8798850090f168eb4ee3a3ab9040,2025-07-03,,,,,,,,,,,,,,,,,,,
ea3a4d4e56b4c1f11e49993f011c6f6defe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-03,,,,,,,,,,,,,,,,,,,
d5b957c5e8a5d6f950a97a3ea43e3c14,2025-07-03,빠구다,챌린저스,남,렌,6,264,1137314534465,63.106,벤야,2025-06-23T00:00+09:00,TRUE,0,14189880,224,91.22,52,1150,60,232
d688a6d1b0d8561e40e7a159ec2f6d7a,2025-07-03,,,,,,,,,,,,,,,,,,,
9927efa9df89dfac7955e3518f900db0,2025-07-03,말랑만낭말랑,챌린저스,여,렌,6,262,1100782235160,62.306,뀨뀨,2025-06-19T00:00+09:00,TRUE,0,12332937,198,93.83,89,960,60,217
65eacd582850d1d513c3c376eb44b28a,2025-07-03,래피디어,챌린저스,여,비숍,6,266,463793235950,19.6,사탕,2025-06-22T00:00+09:00,TRUE,0,15972562,246,90.41,59.75,1090,120,241
838108d985985d89e803d63da50c2e6a,2025-07-03,빈손에가방,챌린저스,남,렌,6,264,272594361782,15.125,,2025-06-19T00:00+09:00,TRUE,0,10078735,247,91.41,50,1040,50,199
62daa93e73f6432ee232a88325b8d814,2025-07-03,한교동임돠,챌린저스,남,렌,6,260,1325775372035,76.549,,2025-06-20T00:00+09:00,TRUE,0,10377820,241,93.43,49,910,0,229
2053fd76b9dde0811d4af8af20e08460,2025-07-03,잔스레,챌린저스,여,렌,6,262,301819021750,17.083,띠드,2025-06-22T00:00+09:00,TRUE,0,13221800,229,91.01,52,980,50,229
d8ebafdcb98d5dc649317db26999d7f9,2025-07-03,로소만자농,챌린저스,여,렌,6,260,1076676976635,62.167,,2025-06-19T00:00+09:00,TRUE,0,5017800,155,83.26,48,890,50,183
baf1951e3be4ab148768ba074face83e,2025-07-03,시원하게밀린,챌린저스,남,일리움,6,264,1235749451078,68.567,,2025-06-19T00:00+09:00,FALSE,0,10920295,265,88.37,79,970,50,217
b853a93b6637925f6f1bde76d1421b24,2025-07-03,쑤아방,챌린저스,남,렌,6,262,1114048868436,63.057,나린,2025-06-19T00:00+09:00,TRUE,0,12988078,198,94.21,58,1200,50,232
bdc9720f311fec185a99bbe7fffdf2a3,2025-07-03,낭만토선생,챌린저스,남,렌,6,262,700673701863,39.659,,2025-06-19T00:00+09:00,TRUE,0,4801622,140,85.51,49,850,50,209
7bccdbf4657e8a9e578446498cbb420e,2025-07-03,힛쮸렌,챌린저스,여,렌,6,264,1602688557413,88.927,크루즈,2025-06-19T00:00+09:00,TRUE,0,14167035,239,92.01,58,1080,50,232
0b2626858f0037b76ce783af42482371,2025-07-03,Kemek,챌린저스,남,렌,6,266,125728303084,5.313,츄츄,2025-06-20T00:00+09:00,TRUE,0,13125172,166,86.85,50,1120,130,217
cfbb6919c1f71d7b9497f48940dfc610,2025-07-03,달빛꿀,챌린저스,여,렌,6,264,527974814214,29.295,,2025-06-21T00:00+09:00,TRUE,0,14994242,222,90.47,59,1030,50,207
43af1e03e6e5cb8d1a227d4771753dd4,2025-07-03,게밥유랑자,챌린저스,여,렌,6,262,1480046557658,83.773,,2025-06-19T00:00+09:00,TRUE,0,10969108,215,91.8,58,860,50,207
c93fedc015185e1af6ce7e815af54087,2025-07-03,빈치님,챌린저스,여,렌,6,266,36802225878,1.555,츄르,2025-06-19T00:00+09:00,TRUE,0,8864385,180,95.61,58,890,50,225
7e7a020a17305aebe6f36bd361823cd1efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-03,,,,,,,,,,,,,,,,,,,
942c58d30d3601bf8b982b760bc7736b,2025-07-03,,,,,,,,,,,,,,,,,,,
c6da42e0a4ec7c7094dccda9e8a9dc28,2025-07-03,,,,,,,,,,,,,,,,,,,
faad005cde7e3b8b09408b42497873b4,2025-07-03,첸삼,챌린저스,여,보우마스터,6,262,833091237060,47.154,운하,2025-06-20T00:00+09:00,TRUE,0,7584607,200,92.05,53,1015,80,205
205402c794df171d04643dda5e68db66,2025-07-03,백치미토끼,챌린저스,여,렌,6,260,1374200788107,79.346,혁명단,2025-06-20T00:00+09:00,TRUE,0,9363284,225,91.32,81,800,50,222
b3d6603386e5312d1412a309046c86ae,2025-07-03,당근먹는수달,챌린저스,남,바이퍼,6,262,766547511667,43.388,로이왕국,2025-06-20T00:00+09:00,TRUE,0,8803865,246,91.24,64,950,50,214
155088e459e32910cbd0e9f1197cc27b,2025-07-03,뉴렌망고,챌린저스,여,렌,6,262,1320748649822,74.757,,2025-06-19T00:00+09:00,TRUE,0,6951668,220,89.28,45,820,50,199
d695f83717dbc6d34f19ffc058fd6011,2025-07-03,im쩡,챌린저스,여,렌,6,264,659431314420,36.589,솜솜,2025-06-20T00:00+09:00,TRUE,0,15191236,251,93.71,51,1155,80,242
8c76b6df697a3068ad30a0efef1e9d7e,2025-07-03,빼어나,챌린저스,여,렌,6,262,533692851093,30.208,우정,2025-06-20T00:00+09:00,TRUE,0,13804605,272,92.65,81,1100,50,232
621660fec5ffb8d64fe46701b66344cc,2025-07-03,겐다이,챌린저스,남,렌,6,264,1177691540449,65.346,우산,2025-06-21T00:00+09:00,TRUE,0,10912178,190,83.39,51,980,50,232
79f9e459bc9dbc837abd9cc27bdcebcb,2025-07-03,한이예요,챌린저스,남,렌,6,260,1526714253820,88.152,,2025-06-19T00:00+09:00,TRUE,0,10603341,235,91.48,47,1010,50,199
badda637fb041e5cb3a2ebd4f75234b0,2025-07-03,,,,,,,,,,,,,,,,,,,
b5209788cad352b2aca959d9dd074425,2025-07-03,,,,,,,,,,,,,,,,,,,
c9295620648a630be1a7851ae8382ae7,2025-07-03,무기전본,챌린저스,남,렌,6,264,20982656163,1.164,,2025-06-20T00:00+09:00,TRUE,0,13915172,251,93.36,50,970,50,231
6da745d6e4e75efe4e30602c70bea6ccefe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-03,,,,,,,,,,,,,,,,,,,
a0a552de4cbb7f48a17a7b75dcac1883,2025-07-03,MOON매화검,챌린저스,여,렌,6,264,621582825982,34.489,사과,2025-06-20T00:00+09:00,TRUE,0,9790699,233,90.3,59,950,50,209
ff7e8c9bcae36ef80b9c64aa9159d671,2025-07-03,매월묘,챌린저스,여,렌,6,264,742672914920,41.208,,2025-06-19T00:00+09:00,TRUE,0,17338858,303,90.41,52,1120,50,217
45e6403aaa4728c18f30c07bd5db9edc,2025-07-03,가람위묘령설,챌린저스,여,렌,6,262,326250122230,18.466,,2025-06-19T00:00+09:00,TRUE,0,7220542,155,93.87,58,905,80,217
367e996e69d2119972fc3a6694a6479c,2025-07-03,긍튜,챌린저스,남,렌,6,264,1187089654384,65.867,,2025-06-19T00:00+09:00,TRUE,0,12613080,217,89.26,50,950,50,217
43920b60e33d8a4ae78a392128b74adf,2025-07-03,조이웍스,챌린저스,남,렌,6,264,669539260611,37.15,검멘,2025-06-19T00:00+09:00,TRUE,0,14988261,261,90.87,80,1010,70,230
f434c41adc68ddb8aee44daa68c7730a,2025-07-03,웽청,챌린저스,남,렌,6,264,732000456193,40.616,,2025-06-20T00:00+09:00,TRUE,0,11435229,160,91.49,51,1010,50,207
ddd6b1eda861fea754128b0a8e465bcb,2025-07-03,아트마람,챌린저스,여,렌,6,262,723605872733,40.957,한결,2025-06-19T00:00+09:00,TRUE,0,7174860,155,89.1,50,950,90,224
3ec630b9646507e3ff579e0496171571,2025-07-03,말발굽청소,챌린저스,여,렌,6,260,907764744647,52.414,유랑,2025-06-19T00:00+09:00,TRUE,0,8578271,204,89.35,50,1000,50,214
eadbd8e25b30207446746063ed378b3c,2025-07-03,송생상,챌린저스,여,렌,6,264,815247020270,45.235,카트,2025-06-20T00:00+09:00,TRUE,0,16873072,245,95.7,52,1070,60,230
e9986162fea4f426c4082d2cfa465bd4,2025-07-03,D급회귀용사,챌린저스,여,렌,6,264,27058512894,1.501,,2025-06-19T00:00+09:00,TRUE,0,7893254,201,89.01,59,930,50,209
7c031715e223fca1c0ae336bca8bfdfe,2025-07-03,,,,,,,,,,,,,,,,,,,
7fa6154b06e91e632b77a0877135b053,2025-07-03,렌인거야,챌린저스,여,렌,6,262,981671357686,55.564,슈야,2025-06-19T00:00+09:00,TRUE,0,13519523,266,92.66,58,1080,50,282
4e668f3ca12b60b2b17c800054ae0e6a,2025-07-03,,,,,,,,,,,,,,,,,,,
ca18717ec3e4838390942d4b88994c62,2025-07-03,시엘브륄레,챌린저스,여,메카닉,6,264,982527776603,54.517,푸우,2025-06-19T00:00+09:00,TRUE,0,12023162,242,87.41,47,930,50,232
0e0d2ceb3d10b282726030c843753c9b,2025-07-03,RIRORI,챌린저스,여,렌,6,262,63929717070,3.619,피자,2025-06-20T00:00+09:00,TRUE,0,11982199,237,92.16,59,930,50,232
1767ddb3889b03cb457996f6b7139291,2025-07-03,,,,,,,,,,,,,,,,,,,
f001971512e346e27e2d882adce769c1,2025-07-03,라퓨코,챌린저스,여,렌,6,264,173264090827,9.614,,2025-06-20T00:00+09:00,TRUE,0,10285546,165,90.7,44,1100,50,217
39130266771529880f9da36420340622,2025-07-03,살상혈우,챌린저스,여,렌,6,260,779003278590,44.979,응애,2025-06-19T00:00+09:00,TRUE,0,10074964,179,89.21,50,890,50,217
dadb9c7fd5856750c8332b385d764fe7,2025-07-03,명렌느,챌린저스,여,렌,6,262,1175639439351,66.543,,2025-06-20T00:00+09:00,FALSE,0,9633849,235,92.28,52,1000,80,207
266f2f3ab0aba60409418533c4667e4c,2025-07-03,,,,,,,,,,,,,,,,,,,
a7678c28cbca465bdf593007f84de641,2025-07-03,렌은못참아,챌린저스,여,렌,6,262,976496527760,55.271,명월,2025-06-19T00:00+09:00,TRUE,0,11990510,205,95.13,59,1100,50,222
0de33155fcd13fcc9a20e8d5c27644ab,2025-07-03,메론맛빙슈,챌린저스,여,렌,6,262,870935910097,49.296,,2025-06-20T00:00+09:00,TRUE,0,12395968,224,88.64,52,950,60,217
ea54b81e4281dbd566cf405c74d8fd0defe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-03,,,,,,,,,,,,,,,,,,,
43c4c533ed6cd32fdf07edc13ab58217,2025-07-03,유찬보고싶어,챌린저스,남,아크,6,262,891742077441,50.474,두껍,2025-06-19T00:00+09:00,TRUE,0,10567881,269,92.86,70,950,50,217
f044f8835cef2b8ad9903261c9e70528,2025-07-03,아몰라SI댕,챌린저스,여,렌,6,260,965520510416,55.749,,2025-06-20T00:00+09:00,TRUE,0,2470371,101,87.62,40,790,50,193
a6efca255db410406642189d151bc3c3,2025-07-03,아니마리마렌,챌린저스,남,렌,6,262,93682729338,5.303,문과,2025-06-19T00:00+09:00,TRUE,0,9118601,217,92.7,59,800,50,217
2aa1143023c5f597e942f302d1819433,2025-07-03,Guita,챌린저스,남,렌,6,262,16243248050,0.919,영광,2025-06-19T00:00+09:00,TRUE,0,6794808,207,91.37,40,890,50,224
0a4aa1068c4eb9f5451ef9677e2a4396,2025-07-03,루콩루콩루콩,챌린저스,여,렌,6,264,450472976136,24.995,,2025-06-19T00:00+09:00,TRUE,0,15898051,274,91.01,60,1090,50,205
146d92da703a22eb6ed733782bd5ed19,2025-07-03,셋덩이,챌린저스,여,렌,6,262,1392600837561,78.824,유성,2025-06-20T00:00+09:00,TRUE,0,13353380,185,93.4,59,1060,50,217
a0dc18c5c3df71ec6131788548d15fff,2025-07-03,,,,,,,,,,,,,,,,,,,
f29670391544943bda14784332457aa6,2025-07-03,매화검현진,챌린저스,여,렌,6,268,337626236574,13.987,헤헤,2025-06-21T00:00+09:00,TRUE,0,16144761,245,94.81,60,1000,100,222
39349e9cc8fc0500458fdeaf318e062a,2025-07-03,콩돌마미,챌린저스,여,렌,6,268,533098331155,22.084,,2025-06-19T00:00+09:00,TRUE,0,18576085,268,92.74,52,1180,100,217
b79acfc8f8ba3a94fe200abf67337aae,2025-07-03,렌모푸,챌린저스,남,렌,6,266,635866296009,26.871,놀이,2025-06-20T00:00+09:00,TRUE,0,8350206,222,83.67,97,1040,100,173
238ba0be882a54516ca79cf5f9a5cc39,2025-07-03,A0렌,챌린저스,여,렌,6,266,249429889543,10.541,흑수정,2025-06-20T00:00+09:00,TRUE,0,15871021,241,91.91,60,1140,100,221
c3dbe8aec78f4ebeae4eddccddaa326f,2025-07-03,25하렌25,챌린저스,여,렌,6,268,495067775786,20.509,문과,2025-06-19T00:00+09:00,TRUE,0,17126516,261,90.45,51,1040,100,229
473e494e0ad580e756dcdbf09f68f7fd,2025-07-03,아르미스레니,챌린저스,여,렌,6,270,456134014631,8.427,미리내,2025-06-19T00:00+09:00,TRUE,0,15989944,281,89.98,80,1100,150,207
ef2567f00e1e8462389b5999ddbfa129,2025-07-03,,,,,,,,,,,,,,,,,,,
75f185387f64e0247a6e634c1f8e3388,2025-07-03,렌아껴요,챌린저스,여,렌,6,270,453674471709,8.382,메렌,2025-06-23T00:00+09:00,TRUE,0,14623998,239,94.1,58,1090,150,222
39b5f54bc864a244f3fc0d58c0c12078,2025-07-03,이네땅캬와이,챌린저스,여,렌,6,266,866361761936,36.612,렌릿,2025-06-19T00:00+09:00,TRUE,0,14506934,242,90.95,58,1100,100,227
e8939a38c17e6a1584d9e25128f7f5f7,2025-07-03,사이비명훈,챌린저스,여,비숍,6,268,1847631764263,76.541,도리,2025-06-21T00:00+09:00,TRUE,0,16017795,227,91.23,59,1130,100,217
4dd7203220961a09bf913c1581c1f8c0,2025-07-03,,,,,,,,,,,,,,,,,,,
0eaa57ca5fe3bfdc8b9b0b75ea630030,2025-07-03,할로벳,챌린저스,여,렌,6,266,2119422078143,89.565,영원,2025-06-19T00:00+09:00,TRUE,0,17181418,276,93.86,51,1120,100,217
659d42f9dff0a560274c9da1fc2613da,2025-07-03,Sllaavvee,챌린저스,남,나이트워커,6,266,1121180390025,47.38,위습,2025-06-19T00:00+09:00,TRUE,0,13487282,180,91.44,70,1040,100,217
c15587cc85d79147d4989b2e7977f8ae,2025-07-03,예하렌쨩,챌린저스,여,렌,6,268,1660327936264,68.782,와플,2025-06-19T00:00+09:00,TRUE,0,10313427,140,81.17,52,940,130,222
599640589a8f8ccea28763e00796359b,2025-07-03,호숫가에렌,챌린저스,여,렌,6,266,842703388972,35.612,,2025-06-19T00:00+09:00,TRUE,0,11559127,170,89.04,50,1140,100,217
b0c7a5f727c2666903a030428e32db97,2025-07-03,,,,,,,,,,,,,,,,,,,
05c45ddbcf396d92524c8c2213d31ae1,2025-07-03,열심히해볼렌,챌린저스,여,렌,6,266,1255399052563,53.052,콤부,2025-06-19T00:00+09:00,TRUE,0,11879020,210,89.3,52.1,1005,100,232
67435b51d0f0ac48ceefcc9177482346,2025-07-03,I컴백l,챌린저스,여,렌,6,268,1086218273041,44.998,Burning,2025-06-24T00:00+09:00,TRUE,0,15910526,261,92.01,50,990,100,222
06bce1c18f1ef55b072dd58d1953f41c,2025-07-03,흙털둥,챌린저스,여,렌,6,266,204152813555,8.627,,2025-06-19T00:00+09:00,TRUE,0,13888162,234,91.64,55,1090,100,207
9d3abf99a75b1c0b9d1cbef4d07e1adb,2025-07-03,슈리스티,챌린저스,여,렌,6,270,630120316380,11.642,백토,2025-06-22T00:00+09:00,TRUE,0,16078470,198,93.25,52,1090,250,222
49d91bd4796e4fef9cfc6d047845205a,2025-07-03,과수과수,챌린저스,여,보우마스터,6,270,47883691597,0.885,둥지,2025-06-19T00:00+09:00,TRUE,0,10431425,180,92.33,61,1100,120,222
541914276fcc232f4642bcb8d6a5f9fc,2025-07-03,메안분배메,챌린저스,여,배틀메이지,6,266,774287553152,32.721,멘헤라,2025-06-22T00:00+09:00,TRUE,0,18827493,317,91.37,112,1080,130,254
d5b34631484dbcc5474e1a07a1865e83,2025-07-03,흑곰요,챌린저스,남,보우마스터,6,270,2863810426056,52.911,동화,2025-06-24T00:00+09:00,TRUE,0,20413131,230,92.21,56,1145,250,227
efc8875702e17dd5c31ed44dbad4a3d9,2025-07-03,러묜,챌린저스,여,렌,6,268,907496331846,37.594,,2025-06-20T00:00+09:00,TRUE,0,13659575,205,85.33,59,1010,100,217
f6b83e43921b3af67e9ba2a321d93e57,2025-07-03,,,,,,,,,,,,,,,,,,,
392457dd90645a5d6fde6bd3c116614a86e68d4012202d0434d05f81868f68e3,2025-07-03,,,,,,,,,,,,,,,,,,,
e584120d87aefd9ebaa2da1d8634ef5a,2025-07-03,크레센도해체,챌린저스,여,렌,6,268,1737909213631,71.996,,2025-06-19T00:00+09:00,TRUE,0,16440778,255,93.49,50,1045,120,251
d3c8203071f1d1115456e4bdab811f4a,2025-07-03,맥러린시리즈,챌린저스,여,렌,6,266,731130965260,30.897,하냥,2025-06-19T00:00+09:00,TRUE,0,14922314,227,97.03,50,910,100,247
057fa0dd74e1c666f08899d4dc5ab93a,2025-07-03,띠땀,챌린저스,여,렌,6,268,1970146990168,81.616,버프,2025-06-19T00:00+09:00,TRUE,0,19882212,250,95.2,51,1070,100,247
26cad9aa9a1203b9a4dbb71675fe26a1efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-03,,,,,,,,,,,,,,,,,,,
6f6b0f7b4fda83d2f1d8cdac96e46dd4,2025-07-03,매화검본초자,챌린저스,여,렌,6,268,235565959308,9.759,메린길드,2025-06-19T00:00+09:00,TRUE,0,11597719,209,92.96,60,1000,120,214
10f23f8d7127724aceb93662027ffc7f,2025-07-03,귀여운애봐요,챌린저스,여,렌,6,268,916487991095,37.967,,2025-06-19T00:00+09:00,TRUE,0,15920577,233,92.99,52,1040,110,231
73531dac170fd03415bcd90bfba981d4,2025-07-03,상렌철,챌린저스,남,렌,6,270,926663673261,17.121,망령,2025-06-23T00:00+09:00,TRUE,0,16456302,287,96.47,89,1040,160,244
b456dcee8d6b2e8df3f6e352a89591af,2025-07-03,응애퍼리,챌린저스,여,렌,6,266,2164209306275,91.458,나무,2025-06-20T00:00+09:00,TRUE,0,13549900,224,90.87,59,1190,100,232
417fb93376b13e5e84007348abf7303c,2025-07-03,,,,,,,,,,,,,,,,,,,
bd1fe240aaca98d6cb1daa3ddc650bc6,2025-07-03,리틀아오바,챌린저스,여,렌,6,266,724628198337,30.622,,2025-06-19T00:00+09:00,TRUE,0,13920360,278,92.32,51,820,100,217
7d984b1be4d27719ec31190f3faa7641,2025-07-03,악령의렌,챌린저스,여,렌,6,266,1562007888810,66.009,화산파,2025-06-19T00:00+09:00,TRUE,0,16258560,266,89.64,48,880,100,207
298c80ed0956eb6e682663ac00a79d03,2025-07-03,대아장,챌린저스,여,아델,6,268,240036301512,9.944,로얄,2025-06-21T00:00+09:00,TRUE,0,10483648,164,82.01,47,940,120,217
fd8620fd1f2be5ac73235ab14718a8d0,2025-07-03,김군두,챌린저스,남,렌,6,266,578599793195,24.451,문구,2025-06-19T00:00+09:00,TRUE,0,13029142,202,95.29,47,1040,100,247
4d3c87a647ba95a5ead8ba93198bde7f,2025-07-03,김땡인,챌린저스,남,렌,6,266,1558498619899,65.861,뉴비들,2025-06-19T00:00+09:00,TRUE,0,14384783,205,90.41,50,1165,100,207
