ocid,유료아이템착용 개수,총 코디금액(원),착용코디금액(원),스페셜라벨 개수,레드라벨 개수,마스터라벨 개수,일루전 링 개수,"비싼 헤어(부티크, 마스터라벨) 유무",헤어 믹스염색 여부,헤어 믹스염색 비율,성형 믹스염색 여부,성형 믹스염색 비율,착용 아이템 리스트,"착용 헤어,성형,피부",세분화 유저 그룹
67c746531acf74ffe4ebcc6c0d874b90,3,5940,5940,0,0,0,0,0,0,0,0,0,"가려진 빛, 인형핑크, 투명 안경, 투명 귀고리, 화중신선, 선녀의 자존심, 투명 장갑, 도원향, 천년의 약속, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 체커 루키 헤어, 볼그레 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
56da4da42f29f3b5147f895fe9db80f0,1,2483,2483,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 세렌 슈즈, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","노란색 별모래 헤어, 쪼꼬미 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
9a6e2255e8ff0a471c21dc011ee83e8a,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 룰루 헤어, 동그래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
6df688894fc4bde00afb3c3176c04a06,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 룰루 헤어, 살짝 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
dfb3483892bae5e9f3ec696ce38d72f6,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드","검은색 후유 헤어, 동그래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
33090b31e041bb2c3df3831379702dc6,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 난생 처음 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","보라색 후유 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
5fcdb6178b265d277fabc4164510d337,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 하이퍼 버닝 소드","주황색 컬리 헤어, 살짝 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
026cc441c85e4b5fcc858924371b0cb9,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
1a0ea5cec3d91b09396f3ac82f463e8b,0,0,0,0,0,0,0,0,0,0,0,0,,"검은색 룰루 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
14c6ca1313dcd75f4de585ed3671162c,1,220,220,0,0,0,0,0,0,0,0,0,"투명 모자, 인형핑크, 투명 안경, 투명 귀고리, 야구장 데이트, 투명 장갑, 투명 망토, 투명 방패, 절대각도","검은색 블링 라온 헤어, 차차 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
44b7e9b8e1edc48346463a26fe6b5855efe8d04e6d233bd35cf2fabdeb93fb0d,6,14898,14898,0,0,0,0,0,0,0,0,0,"듄켈 투구, 투명 얼굴장식, 투명 안경, 투명 귀고리, 듄켈 갑옷, 듄켈 슈즈, 듄켈 장갑, 듄켈 망토, 듄켈의 대검","검은색 포춘 헤어, 하트 뿅뿅 얼굴, 크림 피부",1. 유료 유저 (아이템 구매 지출)
19943cbe55a4a5e2715ebd79a6ff86ec,2,19800,19800,1,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화의 잔향, 투명 장갑, 심검유혼, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",1. 유료 유저 (아이템 구매 지출)
ea50a11a3bafa8f62fe59c63bcd7fd3a,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 버닝 플레임 윙즈, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 마들렌 헤어, 홍매화 렌 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
aae30ce810f9387181a64adb27ba720fefe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 난생 첫걸음, 난생 처음 장갑, 하이퍼 버닝 소드","검은색 커닝시티 헤어, 활기찬 모험가 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
0eefb57cbd5f61bf9d60cc4acc1ac8fd,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 하이퍼 버닝 소드","빨간색 달구름 헤어, 멋져 얼굴, 크림 피부",3. 순수 무료 유저 (지출 0원)
c459e6708e3790a8365a172fe5a1f403,3,5940,5940,0,0,0,0,0,0,0,0,0,"달 그림자 캡, 투명 얼굴장식, 투명 안경, 투명 귀고리, 해결사의 흑의, 불멸의 걸음, 투명 장갑, 달빛 아래, 동방흑태도, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설야 헤어, 홍매화 렌 얼굴, 엘프 피부",1. 유료 유저 (아이템 구매 지출)
6838b3bac37757b9c944546a1d27b11c,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 레미 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
5d205f77d7b5ea2815dd0ce484943ad1,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 하트 뿅뿅 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
ca00b87cac63659b1d458eecb4c4f1ae,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 룰루 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
331b14ad9adca20a9ff6ee890efc0f2b,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 유랑자의 로브, 투명 장갑, 푸른 하늘 은하수, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 매화 헤어, 츄르 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
ba6434bd215709152e510fcbbdbd4199,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설야 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
a6456082c437868977ba0c14e007c67e,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 룰루 헤어, 동그래 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
854685e7282fcf9a9ab4ce649cd9dfe1,0,0,0,0,0,0,0,0,0,0,0,0,"대적자의 머리장식, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 전장의 발키리 케이프, 전장의 발키리 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지","검은색 루나 헤어, 볼그레 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
42f25080fe647d1f1c7c654af5ab9ce9,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지","파란색 엘리니아 헤어, 지적인 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
b0c2303f50d5501f3d7d0c4415d7564c,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 흥흥 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
443efb63257e8c34d2fb5937e6c70e2a,4,20042,20042,2,0,0,0,0,0,0,0,0,"홍묘혼, 투명 얼굴장식, 투명 안경, 투명 귀고리, 야구장 데이트, 커플 스니커즈, 투명 장갑, 푸른 하늘 은하수, 홍염유검, 사신 명찰 반지, 사신 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 후유 헤어, 흥흥 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
e011badf759a3a342390a6e416fe0817,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
30d113d3cf2cddd576336d06eb3797b9,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설야 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
4dae8846a3c7bb5781be8adbcd552b13,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드","검은색 룰루 헤어, 동그래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
e0dcfdb1e04267daf4fcfdc644925175,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 난생 처음 장갑, 푸른 하늘 은하수, 쑥쑥 새싹 무기, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 핑키웨이 헤어, 동그래 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
381692d5462584cbc9fbf4d0c28d2e97efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 체커 루키 헤어, 졸린 오드아이 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
2d89af08a8009f51b976fdf08f11afb0,0,0,0,0,0,0,0,0,0,0,0,0,"대적자의 머리장식, 인형핑크, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지, 컬러링 데코 말풍선 반지","검은색 하리화 헤어, 차차 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
42bd63a5899540dff20c18348899c8ab,2,3960,3960,0,0,0,0,0,0,0,0,0,"가려진 빛, 투명 얼굴장식, 투명 안경, 투명 귀고리, 화중신선, 난생 첫걸음, 투명 장갑, 투명 망토, 천년의 약속, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 레슬리 헤어, 차분한 헤헤 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
f4528ea296317840a0576c1db6a3d441,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
257128d2ef67094ad4c93dfd4d36fb12,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 난생 첫걸음, 하이퍼 버닝 소드","검은색 프리 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
34c8a657717f907fbfcbec0e2f5f17c9,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 룰루 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
5c6f717f7abd9913396271bfca635dc3,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 설화 헤어, 홍매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
3f591018eefd63ff9b11391883156efa,4,84200,24200,1,0,0,0,0,1,53,1,50,"홍묘화, 발그레 발그레, 투명 안경, 투명 귀고리, 매화 유랑자, 매화의 잔향, 투명 장갑, 천궁의 고리, 홍염유검, 유랑자의 명찰 반지, 유랑자의 말풍선 반지, 쑥쑥 화분 명찰 반지","파란색 하리화 헤어, 차차 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
cbd001c54d15db5e9f202ec0b9dea094,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 마들렌 헤어, 흥흥 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
01169d5649332f7ace03f240ec394c4d,1,3960,3960,0,0,0,0,0,0,0,0,0,"힙합래빗, 인형핑크, 투명 안경, 투명 귀고리, 발랄 캔디, 캔디 타이핑 슈즈, 투명 장갑, 투명 망토, 투명 방패, 조디악 스태프","갈색 별모래 헤어, 뮤트 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
3e3c2dfbdc037b4593941a8160ea9c51,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드","갈색 후유 헤어, 흥흥 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
f674e8b0242261f5393a4dc76f97b3da,0,0,0,0,0,0,0,0,0,0,0,0,"투명 얼굴장식, 투명 안경, 투명 귀고리, 투명 장갑","검은색 히트맨 헤어, 카인 얼굴, 밀키 피부",3. 순수 무료 유저 (지출 0원)
17818d69a547761bf9caf416ca726a0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 베로 헤어, 멋져 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
8c31ebb153019daa4ed1389ac1d7deac,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","노란색 체리팝 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
33c81abff4322c3ac9e3e5a5372bf35f,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드","검은색 마들렌 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
42aebda20ac2d84ff393b7af673e5ffa,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 매화나무 나막신, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 채화 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
0e45c45d19ee557c8ef03c89afde3edb,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 달구름 헤어, 흥흥 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
5127e3dbc8347c16b38ecc90912803f5,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 난생 첫걸음, 난생 처음 장갑, 하이퍼 버닝 소드","검은색 룰루 헤어, 하트 뿅뿅 얼굴, 크림 피부",3. 순수 무료 유저 (지출 0원)
5d77500782b257553cb23d85c033ba38efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"기억의 갈래, 투명 얼굴장식, 투명 안경, 투명 귀고리, 호수 물결, 신기루 자욱, 투명 장갑, 에르다의 빛, 망각의 등불, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 다크 포숑 헤어, 차분한 루시드 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
b2bae8f2eb83b5af749799b96892eff3,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
7a758695358b25f8c8192258a330f802,0,48000,0,0,0,0,0,0,1,30,0,0,"에버니아 후드, 인형핑크, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 혈맹의 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","빨간색 매직 엘라 헤어, 디어 얼굴, 홍조 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
d1e8eb932257124be5d88b6e019a50f3,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","파란색 엔젤링 헤어, 하트 뿅뿅 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
52f7ff0b99a52601bf5507abc4063600,0,0,0,0,0,0,0,0,0,0,0,0,"투명 안경, 투명 귀고리, 투명 장갑","검은색 플로우 헤어, 뮤트 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
d82b06931c9ad26b2afa226fcc8749fe,0,0,0,0,0,0,0,0,0,0,0,0,"대적자의 머리장식, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 난생 처음 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","검은색 룰루 헤어, 흥흥 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
905473753f28f7735147062f1323aeb6,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","빨간색 달구름 헤어, 흥흥 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
